H,TWI,Aspect,Hillshade,Roughness,Slope,Temperature_merra_1000hpa,T_rp5,Time,DayOfYear,X,Y
25,5.191135734,315.0,184,1,0.33,288.59,17.8,360,201,49.75,48.7
25,5.162465374,315.0,184,1,0.33,288.59,17.1,0,201,49.75,48.7
25,5.141440443,315.0,184,1,0.33,288.59,24.9,720,201,49.75,48.7
25,5.584875346,315.0,184,1,0.33,288.59,25.9,1080,202,49.75,48.7
25,5.554293629,315.0,184,1,0.33,288.59,27.0,720,202,49.75,48.7
25,5.066897507,315.0,184,1,0.33,288.15,16.5,0,202,49.75,48.7
25,5.019113573,315.0,184,1,0.33,294.38,17.4,360,202,49.75,48.7
25,5.619279778,315.0,184,1,0.33,289.07,22.1,0,203,49.75,48.7
25,5.376537396,315.0,184,1,0.33,293.32,20.8,360,203,49.75,48.7
25,5.345955679,315.0,184,1,0.33,294.62,25.5,1080,203,49.75,48.7
25,5.332576177,315.0,184,1,0.33,298.36,26.2,720,203,49.75,48.7
25,5.516066482,315.0,184,1,0.33,292.13,26.8,1080,204,49.75,48.7
25,5.51033241,315.0,184,1,0.33,291.03,18.6,0,204,49.75,48.7
25,5.47401662,315.0,184,1,0.33,297.67,26.6,720,204,49.75,48.7
25,5.428144044,315.0,184,1,0.33,293.84,19.1,360,204,49.75,48.7
25,5.670886427,315.0,184,1,0.33,293.84,27.0,720,205,49.75,48.7
25,5.563850416,315.0,184,1,0.33,293.84,26.4,1080,205,49.75,48.7
25,5.405207756,315.0,184,1,0.33,294.74,18.2,360,205,49.75,48.7
25,5.344044321,315.0,184,1,0.33,290.81,21.7,0,205,49.75,48.7
25,5.678531856,315.0,184,1,0.33,290.81,18.5,0,206,49.75,48.7
25,5.674709141,315.0,184,1,0.33,290.81,28.1,1080,206,49.75,48.7
25,5.634570637,315.0,184,1,0.33,290.81,27.5,720,206,49.75,48.7
25,5.560027701,315.0,184,1,0.33,295.34,19.7,360,206,49.75,48.7
25,5.649861496,315.0,184,1,0.33,298.51,21.4,360,207,49.75,48.7
25,5.571495845,315.0,184,1,0.33,291.79,20.1,0,207,49.75,48.7
25,5.391828255,315.0,184,1,0.33,291.79,31.0,1080,207,49.75,48.7
25,5.384182825,315.0,184,1,0.33,291.79,30.3,720,207,49.75,48.7
25,5.502686981,315.0,184,1,0.33,291.79,34.0,1080,208,49.75,48.7
25,5.35933518,315.0,184,1,0.33,291.79,21.1,0,208,49.75,48.7
25,5.349778393,315.0,184,1,0.33,305.66,34.7,720,208,49.75,48.7
25,5.326842105,315.0,184,1,0.33,299.01,23.0,360,208,49.75,48.7
25,5.527534626,315.0,184,1,0.33,299.01,23.1,0,209,49.75,48.7
25,5.477839335,315.0,184,1,0.33,299.01,33.9,1080,209,49.75,48.7
25,5.441523546,315.0,184,1,0.33,299.01,24.1,360,209,49.75,48.7
25,5.426232687,315.0,184,1,0.33,299.01,35.7,720,209,49.75,48.7
25,5.540914127,315.0,184,1,0.33,299.01,24.7,720,210,49.75,48.7
25,5.533268698,315.0,184,1,0.33,299.01,27.0,1080,210,49.75,48.7
25,5.458725762,315.0,184,1,0.33,299.01,25.7,0,210,49.75,48.7
25,5.435789474,315.0,184,1,0.33,299.01,24.7,360,210,49.75,48.7
25,5.517977839,315.0,184,1,0.33,299.01,19.9,0,211,49.75,48.7
25,5.493130194,315.0,184,1,0.33,299.01,19.1,360,211,49.75,48.7
25,5.357423823,315.0,184,1,0.33,299.01,26.8,720,211,49.75,48.7
25,5.338310249,315.0,184,1,0.33,299.01,28.0,1080,211,49.75,48.7
25,5.399473684,315.0,184,1,0.33,296.37,31.2,1080,212,49.75,48.7
25,5.323019391,315.0,184,1,0.33,296.37,17.9,0,212,49.75,48.7
25,5.305817175,315.0,184,1,0.33,296.37,18.3,360,212,49.75,48.7
25,5.30199446,315.0,184,1,0.33,296.37,28.4,720,212,49.75,48.7
25,5.688088643,315.0,184,1,0.33,302.31,30.7,720,213,49.75,48.7
25,5.581052632,315.0,184,1,0.33,298.37,30.2,1080,213,49.75,48.7
25,5.56767313,315.0,184,1,0.33,297.51,21.2,360,213,49.75,48.7
25,5.372714681,315.0,184,1,0.33,291.43,20.6,0,213,49.75,48.7
25,5.667063712,315.0,184,1,0.33,302.67,31.9,720,214,49.75,48.7
25,5.630747922,315.0,184,1,0.33,298.87,31.9,360,214,49.75,48.7
25,5.57531856,315.0,184,1,0.33,299.5,32.1,1080,214,49.75,48.7
25,5.626925208,315.0,184,1,0.33,293.58,22.1,360,215,49.75,48.7
25,5.577229917,315.0,184,1,0.33,291.85,22.1,0,215,49.75,48.7
25,5.011468144,315.0,184,1,0.33,302.36,30.9,720,215,49.75,48.7
25,5.003822715,315.0,184,1,0.33,296.39,29.3,1080,215,49.75,48.7
25,5.227451524,315.0,184,1,0.33,305.17,34.2,720,216,49.75,48.7
25,5.206426593,315.0,184,1,0.33,299.51,30.4,1080,216,49.75,48.7
25,5.049695291,315.0,184,1,0.33,293.0,20.6,0,216,49.75,48.7
25,5.02867036,315.0,184,1,0.33,297.19,23.0,360,216,49.75,48.7
25,5.288614958,315.0,184,1,0.33,297.06,22.0,0,217,49.75,48.7
25,5.271412742,315.0,184,1,0.33,301.11,22.7,360,217,49.75,48.7
25,5.139529086,315.0,184,1,0.33,305.64,35.1,720,217,49.75,48.7
25,5.124238227,315.0,184,1,0.33,300.79,33.9,1080,217,49.75,48.7
25,5.181578947,315.0,184,1,0.33,300.25,24.3,360,218,49.75,48.7
25,5.166288089,315.0,184,1,0.33,304.2,34.8,720,218,49.75,48.7
25,5.156731302,315.0,184,1,0.33,298.85,34.5,1080,218,49.75,48.7
25,5.107036011,315.0,184,1,0.33,294.8,23.5,0,218,49.75,48.7
25,5.17966759,315.0,184,1,0.33,293.68,24.5,0,219,49.75,48.7
25,5.149085873,315.0,184,1,0.33,299.25,21.3,360,219,49.75,48.7
25,5.129972299,315.0,184,1,0.33,297.95,30.9,1080,219,49.75,48.7
25,5.118504155,315.0,184,1,0.33,303.04,31.4,720,219,49.75,48.7
25,5.292437673,315.0,184,1,0.33,303.04,32.1,720,220,49.75,48.7
25,5.280969529,315.0,184,1,0.33,303.04,32.1,360,220,49.75,48.7
25,5.20833795,315.0,184,1,0.33,303.04,31.5,1080,220,49.75,48.7
25,5.196869806,315.0,184,1,0.33,292.1,19.8,0,220,49.75,48.7
25,5.242742382,315.0,184,1,0.33,299.98,19.8,360,221,49.75,48.7
25,5.223628809,315.0,184,1,0.33,293.87,19.8,0,221,49.75,48.7
25,5.074542936,315.0,184,1,0.33,304.37,30.8,720,221,49.75,48.7
25,5.042049861,315.0,184,1,0.33,297.74,30.2,1080,221,49.75,48.7
25,5.089833795,315.0,184,1,0.33,294.37,21.5,0,222,49.75,48.7
25,5.06498615,315.0,184,1,0.33,299.69,30.2,1080,222,49.75,48.7
25,5.061163435,315.0,184,1,0.33,300.62,19.4,360,222,49.75,48.7
25,5.026759003,315.0,184,1,0.33,302.96,28.8,720,222,49.75,48.7
25,5.235096953,315.0,184,1,0.33,302.46,32.8,720,223,49.75,48.7
25,5.212160665,315.0,184,1,0.33,300.27,31.7,1080,223,49.75,48.7
25,5.072631579,315.0,184,1,0.33,298.59,21.6,360,223,49.75,48.7
25,5.059252078,315.0,184,1,0.33,296.23,18.8,0,223,49.75,48.7
25,5.298171745,315.0,184,1,0.33,296.64,19.7,0,224,49.75,48.7
25,5.282880886,315.0,184,1,0.33,299.78,21.2,360,224,49.75,48.7
25,5.133795014,315.0,184,1,0.33,305.23,32.9,720,224,49.75,48.7
25,5.120415512,315.0,184,1,0.33,299.58,32.2,1080,224,49.75,48.7
25,5.183490305,315.0,184,1,0.33,300.23,31.1,1080,225,49.75,48.7
25,5.172022161,315.0,184,1,0.33,301.47,23.7,360,225,49.75,48.7
25,5.152908587,315.0,184,1,0.33,306.15,33.9,720,225,49.75,48.7
25,5.143351801,315.0,184,1,0.33,295.52,23.7,0,225,49.75,48.7
25,5.286703601,315.0,184,1,0.33,296.68,23.7,1080,226,49.75,48.7
25,5.256121884,315.0,184,1,0.33,302.31,34.5,720,226,49.75,48.7
25,5.131883657,315.0,184,1,0.33,297.45,23.8,360,226,49.75,48.7
25,5.11468144,315.0,184,1,0.33,294.21,24.3,0,226,49.75,48.7
25,5.202603878,315.0,184,1,0.33,292.3,24.3,0,227,49.75,48.7
25,5.198781163,315.0,184,1,0.33,296.83,21.4,360,227,49.75,48.7
25,5.055429363,315.0,184,1,0.33,300.67,29.7,720,227,49.75,48.7
25,5.013379501,315.0,184,1,0.33,296.12,28.8,1080,227,49.75,48.7
25,5.628836565,315.0,184,1,0.33,296.18,18.8,360,228,49.75,48.7
25,5.605900277,315.0,184,1,0.33,299.35,27.3,720,228,49.75,48.7
25,5.573407202,315.0,184,1,0.33,294.48,29.0,1080,228,49.75,48.7
25,5.007645429,315.0,184,1,0.33,292.28,20.9,0,228,49.75,48.7
25,5.668975069,315.0,184,1,0.33,301.39,30.6,720,229,49.75,48.7
25,5.640304709,315.0,184,1,0.33,298.23,24.8,1080,229,49.75,48.7
25,5.611634349,315.0,184,1,0.33,295.09,18.8,360,229,49.75,48.7
25,5.546648199,315.0,184,1,0.33,290.67,22.1,0,229,49.75,48.7
25,5.409030471,315.0,184,1,0.33,300.06,19.9,360,230,49.75,48.7
25,5.380360111,315.0,184,1,0.33,293.77,20.8,0,230,49.75,48.7
25,5.361246537,315.0,184,1,0.33,305.32,34.3,720,230,49.75,48.7
25,5.321108033,315.0,184,1,0.33,300.08,34.5,1080,230,49.75,48.7
25,5.537091413,315.0,184,1,0.33,300.36,34.3,1080,231,49.75,48.7
25,5.487396122,315.0,184,1,0.33,305.63,35.9,720,231,49.75,48.7
25,5.363157895,315.0,184,1,0.33,300.14,35.9,360,231,49.75,48.7
25,5.340221607,315.0,184,1,0.33,295.89,22.9,0,231,49.75,48.7
25,5.48166205,315.0,184,1,0.33,294.25,24.0,0,232,49.75,48.7
25,5.475927978,315.0,184,1,0.33,303.47,34.4,720,232,49.75,48.7
25,5.45299169,315.0,184,1,0.33,298.07,21.8,360,232,49.75,48.7
25,5.449168975,315.0,184,1,0.33,298.79,33.6,1080,232,49.75,48.7
25,5.53900277,315.0,184,1,0.33,294.83,21.9,0,233,49.75,48.7
25,5.512243767,315.0,184,1,0.33,300.68,24.3,360,233,49.75,48.7
25,5.353601108,315.0,184,1,0.33,300.88,34.5,720,233,49.75,48.7
25,5.317285319,315.0,184,1,0.33,300.88,33.9,1080,233,49.75,48.7
25,5.663240997,315.0,184,1,0.33,300.88,26.8,720,234,49.75,48.7
25,5.590609418,315.0,184,1,0.33,300.88,24.4,1080,234,49.75,48.7
25,5.418587258,315.0,184,1,0.33,300.88,22.3,0,234,49.75,48.7
25,5.386094183,315.0,184,1,0.33,300.88,19.8,360,234,49.75,48.7
25,5.684265928,315.0,184,1,0.33,300.88,18.5,720,235,49.75,48.7
25,5.636481994,315.0,184,1,0.33,300.88,16.3,0,235,49.75,48.7
25,5.60398892,315.0,184,1,0.33,300.88,15.1,360,235,49.75,48.7
25,5.598254848,315.0,184,1,0.33,300.88,22.5,1080,235,49.75,48.7
25,5.443434903,315.0,184,1,0.33,300.88,23.9,720,236,49.75,48.7
25,5.437700831,315.0,184,1,0.33,300.88,23.8,1080,236,49.75,48.7
25,5.420498615,315.0,184,1,0.33,300.88,14.8,360,236,49.75,48.7
25,5.39565097,315.0,184,1,0.33,300.88,16.1,0,236,49.75,48.7
25,5.63265928,315.0,184,1,0.33,288.42,19.4,1080,237,49.75,48.7
25,5.514155125,315.0,184,1,0.33,288.42,15.7,0,237,49.75,48.7
25,5.401385042,315.0,184,1,0.33,290.79,21.8,720,237,49.75,48.7
25,5.336398892,315.0,184,1,0.33,287.69,13.6,360,237,49.75,48.7
25,5.594432133,315.0,184,1,0.33,288.86,13.0,360,238,49.75,48.7
25,5.552382271,315.0,184,1,0.33,285.1,14.9,0,238,49.75,48.7
25,5.221717452,315.0,184,1,0.33,288.97,20.5,1080,238,49.75,48.7
25,5.05734072,315.0,184,1,0.33,292.27,21.7,720,238,49.75,48.7
25,5.267590028,315.0,184,1,0.33,292.27,21.3,1080,239,49.75,48.7
25,5.164376731,315.0,184,1,0.33,290.67,11.8,360,239,49.75,48.7
25,5.147174515,315.0,184,1,0.33,285.9,14.1,0,239,49.75,48.7
25,5.101301939,315.0,184,1,0.33,285.9,23.1,720,239,49.75,48.7
25,5.66132964,315.0,184,1,0.33,285.9,19.4,1080,240,49.75,48.7
25,5.217894737,315.0,184,1,0.33,285.9,21.3,0,240,49.75,48.7
25,5.043961219,315.0,184,1,0.33,285.9,14.7,360,240,49.75,48.7
25,5.030581717,315.0,184,1,0.33,285.9,22.6,720,240,49.75,48.7
25,5.644127424,315.0,184,1,0.33,285.9,22.6,0,241,49.75,48.7
25,5.579141274,315.0,184,1,0.33,285.9,18.7,720,241,49.75,48.7
25,5.489307479,315.0,184,1,0.33,285.9,18.7,360,241,49.75,48.7
25,5.187313019,315.0,184,1,0.33,287.85,19.1,1080,241,49.75,48.7
25,5.407119114,315.0,184,1,0.33,290.0,22.5,1080,242,49.75,48.7
25,5.175844875,315.0,184,1,0.33,289.24,22.5,360,242,49.75,48.7
25,5.068808864,315.0,184,1,0.33,283.11,22.5,0,242,49.75,48.7
25,5.036315789,315.0,184,1,0.33,294.44,22.4,720,242,49.75,48.7
25,5.586786704,315.0,184,1,0.33,290.74,22.4,360,243,49.75,48.7
25,5.472105263,315.0,184,1,0.33,286.57,14.3,0,243,49.75,48.7
25,5.389916898,315.0,184,1,0.33,296.38,25.2,720,243,49.75,48.7
25,5.233185596,315.0,184,1,0.33,291.49,23.9,1080,243,49.75,48.7
30,5.0,203.2,146,9,7.03,296.64,23.6,720,152,51.7,46.76667
30,5.0,203.2,146,9,7.03,293.79,16.8,360,152,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.29,18.7,0,152,51.7,46.76667
30,5.0,203.2,146,9,7.03,291.29,22.4,1080,152,51.7,46.76667
30,5.0,203.2,146,9,7.03,288.57,18.2,1080,153,51.7,46.76667
30,5.0,203.2,146,9,7.03,298.12,22.4,720,153,51.7,46.76667
30,5.0,203.2,146,9,7.03,290.33,19.2,0,153,51.7,46.76667
30,5.0,203.2,146,9,7.03,294.95,17.7,360,153,51.7,46.76667
30,5.0,203.2,146,9,7.03,299.53,26.3,720,154,51.7,46.76667
30,5.0,203.2,146,9,7.03,293.39,16.1,360,154,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.81,14.7,0,154,51.7,46.76667
30,5.0,203.2,146,9,7.03,297.74,26.9,1080,154,51.7,46.76667
30,5.0,203.2,146,9,7.03,293.45,16.7,0,155,51.7,46.76667
30,5.0,203.2,146,9,7.03,292.51,16.7,1080,155,51.7,46.76667
30,5.0,203.2,146,9,7.03,297.54,20.3,360,155,51.7,46.76667
30,5.0,203.2,146,9,7.03,299.04,23.6,720,155,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.18,13.1,0,156,51.7,46.76667
30,5.0,203.2,146,9,7.03,294.48,20.5,720,156,51.7,46.76667
30,5.0,203.2,146,9,7.03,288.09,13.4,360,156,51.7,46.76667
30,5.0,203.2,146,9,7.03,288.85,20.5,1080,156,51.7,46.76667
30,5.0,203.2,146,9,7.03,294.2,22.2,720,157,51.7,46.76667
30,5.0,203.2,146,9,7.03,290.69,22.8,1080,157,51.7,46.76667
30,5.0,203.2,146,9,7.03,285.02,16.8,0,157,51.7,46.76667
30,5.0,203.2,146,9,7.03,290.5,14.6,360,157,51.7,46.76667
30,5.0,203.2,146,9,7.03,294.89,23.0,720,158,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.95,15.2,360,158,51.7,46.76667
30,5.0,203.2,146,9,7.03,291.89,15.2,1080,158,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.8,14.7,0,158,51.7,46.76667
30,5.0,203.2,146,9,7.03,294.82,25.9,1080,159,51.7,46.76667
30,5.0,203.2,146,9,7.03,298.03,25.7,720,159,51.7,46.76667
30,5.0,203.2,146,9,7.03,288.47,25.7,0,159,51.7,46.76667
30,5.0,203.2,146,9,7.03,293.13,15.7,360,159,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.8,17.7,0,160,51.7,46.76667
30,5.0,203.2,146,9,7.03,300.03,27.9,720,160,51.7,46.76667
30,5.0,203.2,146,9,7.03,297.09,28.3,1080,160,51.7,46.76667
30,5.0,203.2,146,9,7.03,295.92,17.9,360,160,51.7,46.76667
30,5.0,203.2,146,9,7.03,298.66,18.3,360,161,51.7,46.76667
30,5.0,203.2,146,9,7.03,292.18,15.8,0,161,51.7,46.76667
30,5.0,203.2,146,9,7.03,296.48,24.1,1080,161,51.7,46.76667
30,5.0,203.2,146,9,7.03,302.18,28.6,720,161,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.26,16.6,720,162,51.7,46.76667
30,5.0,203.2,146,9,7.03,288.89,15.0,360,162,51.7,46.76667
30,5.0,203.2,146,9,7.03,285.24,15.3,1080,162,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.68,17.1,0,162,51.7,46.76667
30,5.0,203.2,146,9,7.03,287.81,15.5,0,163,51.7,46.76667
30,5.0,203.2,146,9,7.03,288.19,14.9,360,163,51.7,46.76667
30,5.0,203.2,146,9,7.03,293.32,15.4,720,163,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.2,15.4,1080,163,51.7,46.76667
30,5.0,203.2,146,9,7.03,291.51,19.3,1080,164,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.09,13.9,360,164,51.7,46.76667
30,5.0,203.2,146,9,7.03,295.92,17.3,720,164,51.7,46.76667
30,5.0,203.2,146,9,7.03,285.46,13.8,0,164,51.7,46.76667
30,5.0,203.2,146,9,7.03,290.56,20.2,0,165,51.7,46.76667
30,5.0,203.2,146,9,7.03,298.68,20.1,360,165,51.7,46.76667
30,5.0,203.2,146,9,7.03,300.42,21.3,720,165,51.7,46.76667
30,5.0,203.2,146,9,7.03,294.31,21.3,1080,165,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.71,21.3,0,166,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.71,24.8,1080,166,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.71,24.8,360,166,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.71,24.3,720,166,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.71,24.0,720,167,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.71,19.3,360,167,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.71,22.4,1080,167,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.71,19.1,0,167,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.71,20.3,0,168,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.71,28.4,720,168,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.71,27.4,1080,168,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.71,20.4,360,168,51.7,46.76667
30,5.0,203.2,146,9,7.03,297.65,22.8,720,169,51.7,46.76667
30,5.0,203.2,146,9,7.03,288.34,22.0,1080,169,51.7,46.76667
30,5.0,203.2,146,9,7.03,288.34,20.5,0,169,51.7,46.76667
30,5.0,203.2,146,9,7.03,288.34,16.8,360,169,51.7,46.76667
30,5.0,203.2,146,9,7.03,292.59,18.8,720,170,51.7,46.76667
30,5.0,203.2,146,9,7.03,288.89,20.3,1080,170,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.83,12.2,360,170,51.7,46.76667
30,5.0,203.2,146,9,7.03,283.37,14.9,0,170,51.7,46.76667
30,5.0,203.2,146,9,7.03,290.23,18.5,1080,171,51.7,46.76667
30,5.0,203.2,146,9,7.03,296.5,23.4,720,171,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.48,10.6,0,171,51.7,46.76667
30,5.0,203.2,146,9,7.03,291.58,15.0,360,171,51.7,46.76667
30,5.0,203.2,146,9,7.03,285.27,13.5,0,172,51.7,46.76667
30,5.0,203.2,146,9,7.03,292.83,18.2,720,172,51.7,46.76667
30,5.0,203.2,146,9,7.03,287.22,18.3,1080,172,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.93,13.7,360,172,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.42,12.5,360,173,51.7,46.76667
30,5.0,203.2,146,9,7.03,284.83,13.4,0,173,51.7,46.76667
30,5.0,203.2,146,9,7.03,292.15,18.0,720,173,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.98,18.0,1080,173,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.11,11.2,360,174,51.7,46.76667
30,5.0,203.2,146,9,7.03,291.15,17.2,720,174,51.7,46.76667
30,5.0,203.2,146,9,7.03,290.64,21.4,1080,174,51.7,46.76667
30,5.0,203.2,146,9,7.03,287.2,21.4,0,174,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.21,21.4,0,175,51.7,46.76667
30,5.0,203.2,146,9,7.03,290.26,21.4,360,175,51.7,46.76667
30,5.0,203.2,146,9,7.03,290.26,21.8,1080,175,51.7,46.76667
30,5.0,203.2,146,9,7.03,295.89,19.1,720,175,51.7,46.76667
30,5.0,203.2,146,9,7.03,290.27,19.1,1080,176,51.7,46.76667
30,5.0,203.2,146,9,7.03,290.27,19.1,360,176,51.7,46.76667
30,5.0,203.2,146,9,7.03,293.14,19.1,720,176,51.7,46.76667
30,5.0,203.2,146,9,7.03,293.14,17.6,0,176,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.69,14.3,0,177,51.7,46.76667
30,5.0,203.2,146,9,7.03,293.67,15.8,360,177,51.7,46.76667
30,5.0,203.2,146,9,7.03,291.98,23.4,1080,177,51.7,46.76667
30,5.0,203.2,146,9,7.03,296.26,24.1,720,177,51.7,46.76667
30,5.0,203.2,146,9,7.03,291.11,22.7,1080,178,51.7,46.76667
30,5.0,203.2,146,9,7.03,286.64,16.5,0,178,51.7,46.76667
30,5.0,203.2,146,9,7.03,296.23,22.8,720,178,51.7,46.76667
30,5.0,203.2,146,9,7.03,291.96,15.4,360,178,51.7,46.76667
30,5.0,203.2,146,9,7.03,293.39,15.4,1080,179,51.7,46.76667
30,5.0,203.2,146,9,7.03,296.69,18.8,720,179,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.13,18.8,360,179,51.7,46.76667
30,5.0,203.2,146,9,7.03,287.77,17.2,0,179,51.7,46.76667
30,5.0,203.2,146,9,7.03,296.56,16.3,360,180,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.77,14.6,0,180,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.77,25.0,720,180,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.77,27.4,1080,180,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.77,20.7,0,181,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.77,19.2,360,181,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.77,24.4,1080,181,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.77,19.5,720,181,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.77,23.8,720,182,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.77,20.4,1080,182,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.77,17.3,360,182,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.77,17.1,0,182,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.77,17.2,360,183,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.77,24.7,720,183,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.77,16.5,0,183,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.77,24.2,1080,183,51.7,46.76667
30,5.0,203.2,146,9,7.03,298.36,24.2,1080,184,51.7,46.76667
30,5.0,203.2,146,9,7.03,298.36,19.9,0,184,51.7,46.76667
30,5.0,203.2,146,9,7.03,303.2,29.2,720,184,51.7,46.76667
30,5.0,203.2,146,9,7.03,297.76,19.7,360,184,51.7,46.76667
30,5.0,203.2,146,9,7.03,294.3,20.7,0,185,51.7,46.76667
30,5.0,203.2,146,9,7.03,300.17,29.8,720,185,51.7,46.76667
30,5.0,203.2,146,9,7.03,296.9,25.0,1080,185,51.7,46.76667
30,5.0,203.2,146,9,7.03,298.67,22.2,360,185,51.7,46.76667
30,5.0,203.2,146,9,7.03,302.35,29.1,720,186,51.7,46.76667
30,5.0,203.2,146,9,7.03,298.75,29.3,1080,186,51.7,46.76667
30,5.0,203.2,146,9,7.03,294.19,18.7,0,186,51.7,46.76667
30,5.0,203.2,146,9,7.03,297.91,20.7,360,186,51.7,46.76667
30,5.0,203.2,146,9,7.03,300.03,32.0,1080,187,51.7,46.76667
30,5.0,203.2,146,9,7.03,304.4,31.3,720,187,51.7,46.76667
30,5.0,203.2,146,9,7.03,299.36,22.8,360,187,51.7,46.76667
30,5.0,203.2,146,9,7.03,294.49,21.2,0,187,51.7,46.76667
30,5.0,203.2,146,9,7.03,300.04,32.5,1080,188,51.7,46.76667
30,5.0,203.2,146,9,7.03,305.19,32.8,720,188,51.7,46.76667
30,5.0,203.2,146,9,7.03,301.62,22.0,360,188,51.7,46.76667
30,5.0,203.2,146,9,7.03,296.17,23.8,0,188,51.7,46.76667
30,5.0,203.2,146,9,7.03,300.04,31.2,1080,189,51.7,46.76667
30,5.0,203.2,146,9,7.03,307.94,34.8,720,189,51.7,46.76667
30,5.0,203.2,146,9,7.03,295.0,25.3,0,189,51.7,46.76667
30,5.0,203.2,146,9,7.03,304.85,24.4,360,189,51.7,46.76667
30,5.0,203.2,146,9,7.03,304.85,30.0,720,190,51.7,46.76667
30,5.0,203.2,146,9,7.03,304.85,24.5,360,190,51.7,46.76667
30,5.0,203.2,146,9,7.03,304.85,32.4,1080,190,51.7,46.76667
30,5.0,203.2,146,9,7.03,304.85,25.4,0,190,51.7,46.76667
30,5.0,203.2,146,9,7.03,304.85,28.3,1080,191,51.7,46.76667
30,5.0,203.2,146,9,7.03,304.85,23.0,0,191,51.7,46.76667
30,5.0,203.2,146,9,7.03,304.85,23.8,360,191,51.7,46.76667
30,5.0,203.2,146,9,7.03,304.85,29.5,720,191,51.7,46.76667
30,5.0,203.2,146,9,7.03,304.85,21.4,720,192,51.7,46.76667
30,5.0,203.2,146,9,7.03,304.85,20.7,360,192,51.7,46.76667
30,5.0,203.2,146,9,7.03,304.85,18.6,1080,192,51.7,46.76667
30,5.0,203.2,146,9,7.03,304.85,22.7,0,192,51.7,46.76667
30,5.0,203.2,146,9,7.03,290.18,16.2,360,193,51.7,46.76667
30,5.0,203.2,146,9,7.03,290.18,15.4,0,193,51.7,46.76667
30,5.0,203.2,146,9,7.03,296.44,20.7,720,193,51.7,46.76667
30,5.0,203.2,146,9,7.03,291.5,22.3,1080,193,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.31,19.4,1080,194,51.7,46.76667
30,5.0,203.2,146,9,7.03,287.45,16.4,0,194,51.7,46.76667
30,5.0,203.2,146,9,7.03,289.02,15.2,360,194,51.7,46.76667
30,5.0,203.2,146,9,7.03,292.14,21.0,720,194,51.7,46.76667
30,5.0,203.2,146,9,7.03,292.14,21.4,1080,195,51.7,46.76667
30,5.0,203.2,146,9,7.03,288.01,17.2,0,195,51.7,46.76667
30,5.0,203.2,146,9,7.03,288.01,19.8,720,195,51.7,46.76667
30,5.0,203.2,146,9,7.03,291.21,13.9,360,195,51.7,46.76667
30,5.0,203.2,146,9,7.03,291.21,16.9,360,198,51.7,46.76667
30,5.0,203.2,146,9,7.03,291.21,23.6,720,198,51.7,46.76667
30,5.0,203.2,146,9,7.03,291.21,19.6,1080,198,51.7,46.76667
30,5.0,203.2,146,9,7.03,291.21,17.8,0,198,51.7,46.76667
